"","datetime_local","datetime_utc","temperature","pressure","depth"
"342",2017-09-09 23:50:00,2017-09-09 22:50:00,21.918,1.209,2.07364535550459
"343",2017-09-10 00:00:00,2017-09-09 23:00:00,21.968,1.212,2.10350965214067
"344",2017-09-10 00:10:00,2017-09-09 23:10:00,21.968,1.217,2.15328347986748
"345",2017-09-10 00:20:00,2017-09-09 23:20:00,21.968,1.224,2.22296683868502
"346",2017-09-10 00:30:00,2017-09-09 23:30:00,22.017,1.229,2.27274066641183
"347",2017-09-10 00:40:00,2017-09-09 23:40:00,22.017,1.236,2.34242402522936
"348",2017-09-10 00:50:00,2017-09-09 23:50:00,21.968,1.242,2.40215261850153
"349",2017-09-10 01:00:00,2017-09-10 00:00:00,21.968,1.25,2.48179074286442
"350",2017-09-10 01:10:00,2017-09-10 00:10:00,21.968,1.257,2.55147410168196
"351",2017-09-10 01:20:00,2017-09-10 00:20:00,22.017,1.265,2.63111222604485
"352",2017-09-10 01:30:00,2017-09-10 00:30:00,21.918,1.275,2.73065988149847
"353",2017-09-10 01:40:00,2017-09-10 00:40:00,21.968,1.283,2.81029800586137
"354",2017-09-10 01:50:00,2017-09-10 00:50:00,21.918,1.293,2.90984566131498
"355",2017-09-10 02:00:00,2017-09-10 01:00:00,21.968,1.301,2.98948378567788
"356",2017-09-10 02:10:00,2017-09-10 01:10:00,21.918,1.31,3.07907667558614
"357",2017-09-10 02:20:00,2017-09-10 01:20:00,21.918,1.321,3.18857909658512
"358",2017-09-10 02:30:00,2017-09-10 01:30:00,21.868,1.33,3.27817198649337
"359",2017-09-10 02:40:00,2017-09-10 01:40:00,21.868,1.34,3.37771964194699
"360",2017-09-10 02:50:00,2017-09-10 01:50:00,21.918,1.351,3.48722206294597
"361",2017-09-10 03:00:00,2017-09-10 02:00:00,21.918,1.361,3.58676971839959
"362",2017-09-10 03:10:00,2017-09-10 02:10:00,21.868,1.37,3.67636260830785
"363",2017-09-10 03:20:00,2017-09-10 02:20:00,21.918,1.38,3.77591026376147
"364",2017-09-10 03:30:00,2017-09-10 02:30:00,21.868,1.389,3.86550315366973
"365",2017-09-10 03:40:00,2017-09-10 02:40:00,21.868,1.4,3.9750055746687
"366",2017-09-10 03:50:00,2017-09-10 02:50:00,21.868,1.409,4.06459846457696
"367",2017-09-10 04:00:00,2017-09-10 03:00:00,21.868,1.418,4.15419135448522
"368",2017-09-10 04:10:00,2017-09-10 03:10:00,21.819,1.427,4.24378424439348
"369",2017-09-10 04:20:00,2017-09-10 03:20:00,21.769,1.435,4.32342236875637
"370",2017-09-10 04:30:00,2017-09-10 03:30:00,21.769,1.443,4.40306049311927
"371",2017-09-10 04:40:00,2017-09-10 03:40:00,21.719,1.451,4.48269861748216
"372",2017-09-10 04:50:00,2017-09-10 03:50:00,21.471,1.458,4.55238197629969
"373",2017-09-10 05:00:00,2017-09-10 04:00:00,21.371,1.464,4.61211056957187
"374",2017-09-10 05:10:00,2017-09-10 04:10:00,21.322,1.469,4.66188439729868
"375",2017-09-10 05:20:00,2017-09-10 04:20:00,21.172,1.474,4.71165822502548
"376",2017-09-10 05:30:00,2017-09-10 04:30:00,21.123,1.479,4.7614320527523
"377",2017-09-10 05:40:00,2017-09-10 04:40:00,21.123,1.481,4.78134158384302
"378",2017-09-10 05:50:00,2017-09-10 04:50:00,21.073,1.484,4.8112058804791
"379",2017-09-10 06:00:00,2017-09-10 05:00:00,21.073,1.484,4.8112058804791
"380",2017-09-10 06:10:00,2017-09-10 05:10:00,21.073,1.484,4.8112058804791
"381",2017-09-10 06:20:00,2017-09-10 05:20:00,21.023,1.48,4.77138681829766
"382",2017-09-10 06:30:00,2017-09-10 05:30:00,20.973,1.476,4.73156775611621
"383",2017-09-10 06:40:00,2017-09-10 05:40:00,20.973,1.47,4.67183916284404
"384",2017-09-10 06:50:00,2017-09-10 05:50:00,21.023,1.465,4.62206533511723
"385",2017-09-10 07:00:00,2017-09-10 06:00:00,21.073,1.46,4.57229150739042
"386",2017-09-10 07:10:00,2017-09-10 06:10:00,21.023,1.455,4.52251767966361
"387",2017-09-10 07:20:00,2017-09-10 06:20:00,21.023,1.448,4.45283432084608
"388",2017-09-10 07:30:00,2017-09-10 06:30:00,20.973,1.441,4.38315096202854
"389",2017-09-10 07:40:00,2017-09-10 06:40:00,21.073,1.434,4.31346760321101
"390",2017-09-10 07:50:00,2017-09-10 06:50:00,21.073,1.427,4.24378424439348
"391",2017-09-10 08:00:00,2017-09-10 07:00:00,21.172,1.419,4.16414612003058
"392",2017-09-10 08:10:00,2017-09-10 07:10:00,21.421,1.41,4.07455323012232
"393",2017-09-10 08:20:00,2017-09-10 07:20:00,21.521,1.401,3.98496034021407
"394",2017-09-10 08:30:00,2017-09-10 07:30:00,21.57,1.392,3.89536745030581
"395",2017-09-10 08:40:00,2017-09-10 07:40:00,21.57,1.383,3.80577456039755
"396",2017-09-10 08:50:00,2017-09-10 07:50:00,21.521,1.373,3.70622690494393
"397",2017-09-10 09:00:00,2017-09-10 08:00:00,21.471,1.363,3.60667924949032
"398",2017-09-10 09:10:00,2017-09-10 08:10:00,21.421,1.353,3.5071315940367
"399",2017-09-10 09:20:00,2017-09-10 08:20:00,21.371,1.342,3.39762917303772
"400",2017-09-10 09:30:00,2017-09-10 08:30:00,21.272,1.331,3.28812675203874
"401",2017-09-10 09:40:00,2017-09-10 08:40:00,21.172,1.319,3.16866956549439
"402",2017-09-10 09:50:00,2017-09-10 08:50:00,21.073,1.308,3.05916714449541
"403",2017-09-10 10:00:00,2017-09-10 09:00:00,21.023,1.296,2.93970995795107
"404",2017-09-10 10:10:00,2017-09-10 09:10:00,21.023,1.284,2.82025277140673
"405",2017-09-10 10:20:00,2017-09-10 09:20:00,21.023,1.272,2.70079558486239
"406",2017-09-10 10:30:00,2017-09-10 09:30:00,21.172,1.26,2.58133839831804
"407",2017-09-10 10:40:00,2017-09-10 09:40:00,21.272,1.25,2.48179074286442
"408",2017-09-10 10:50:00,2017-09-10 09:50:00,21.371,1.24,2.38224308741081
"409",2017-09-10 11:00:00,2017-09-10 10:00:00,21.471,1.233,2.31255972859327
"410",2017-09-10 11:10:00,2017-09-10 10:10:00,21.471,1.227,2.2528311353211
"411",2017-09-10 11:20:00,2017-09-10 10:20:00,21.421,1.221,2.19310254204893
"412",2017-09-10 11:30:00,2017-09-10 10:30:00,21.322,1.218,2.16323824541284
"413",2017-09-10 11:40:00,2017-09-10 10:40:00,21.222,1.216,2.14332871432212
"414",2017-09-10 11:50:00,2017-09-10 10:50:00,21.023,1.215,2.13337394877676
"415",2017-09-10 12:00:00,2017-09-10 11:00:00,20.923,1.216,2.14332871432212
"416",2017-09-10 12:10:00,2017-09-10 11:10:00,20.973,1.219,2.17319301095821
"417",2017-09-10 12:20:00,2017-09-10 11:20:00,21.023,1.224,2.22296683868502
"418",2017-09-10 12:30:00,2017-09-10 11:30:00,21.023,1.23,2.28269543195719
"419",2017-09-10 12:40:00,2017-09-10 11:40:00,21.073,1.234,2.32251449413863
"420",2017-09-10 12:50:00,2017-09-10 11:50:00,21.073,1.24,2.38224308741081
"421",2017-09-10 13:00:00,2017-09-10 12:00:00,21.123,1.246,2.44197168068298
"422",2017-09-10 13:10:00,2017-09-10 12:10:00,21.172,1.252,2.50170027395515
"423",2017-09-10 13:20:00,2017-09-10 12:20:00,21.222,1.259,2.57138363277268
"424",2017-09-10 13:30:00,2017-09-10 12:30:00,21.322,1.267,2.65102175713558
"425",2017-09-10 13:40:00,2017-09-10 12:40:00,21.421,1.275,2.73065988149847
"426",2017-09-10 13:50:00,2017-09-10 12:50:00,21.57,1.283,2.81029800586137
"427",2017-09-10 14:00:00,2017-09-10 13:00:00,21.62,1.292,2.89989089576962
"428",2017-09-10 14:10:00,2017-09-10 13:10:00,21.67,1.301,2.98948378567788
"429",2017-09-10 14:20:00,2017-09-10 13:20:00,21.67,1.309,3.06912191004077
"430",2017-09-10 14:30:00,2017-09-10 13:30:00,21.719,1.319,3.16866956549439
"431",2017-09-10 14:40:00,2017-09-10 13:40:00,21.719,1.33,3.27817198649337
"432",2017-09-10 14:50:00,2017-09-10 13:50:00,21.67,1.339,3.36776487640163
"433",2017-09-10 15:00:00,2017-09-10 14:00:00,21.521,1.349,3.46731253185525
"434",2017-09-10 15:10:00,2017-09-10 14:10:00,21.421,1.359,3.56686018730887
"435",2017-09-10 15:20:00,2017-09-10 14:20:00,21.322,1.368,3.65645307721713
"436",2017-09-10 15:30:00,2017-09-10 14:30:00,21.272,1.376,3.73609120158002
"437",2017-09-10 15:40:00,2017-09-10 14:40:00,21.272,1.386,3.83563885703364
"438",2017-09-10 15:50:00,2017-09-10 14:50:00,21.322,1.396,3.93518651248726
"439",2017-09-10 16:00:00,2017-09-10 15:00:00,21.272,1.405,4.02477940239551
"440",2017-09-10 16:10:00,2017-09-10 15:10:00,21.272,1.415,4.12432705784913
"441",2017-09-10 16:20:00,2017-09-10 15:20:00,21.222,1.423,4.20396518221203
"442",2017-09-10 16:30:00,2017-09-10 15:30:00,21.272,1.431,4.28360330657492
"443",2017-09-10 16:40:00,2017-09-10 15:40:00,21.272,1.439,4.36324143093782
"444",2017-09-10 16:50:00,2017-09-10 15:50:00,21.222,1.447,4.44287955530071
"445",2017-09-10 17:00:00,2017-09-10 16:00:00,21.222,1.455,4.52251767966361
"446",2017-09-10 17:10:00,2017-09-10 16:10:00,21.222,1.462,4.59220103848114
"447",2017-09-10 17:20:00,2017-09-10 16:20:00,21.222,1.469,4.66188439729868
"448",2017-09-10 17:30:00,2017-09-10 16:30:00,21.172,1.474,4.71165822502548
"449",2017-09-10 17:40:00,2017-09-10 16:40:00,21.222,1.478,4.75147728720693
"450",2017-09-10 17:50:00,2017-09-10 16:50:00,21.222,1.484,4.8112058804791
"451",2017-09-10 18:00:00,2017-09-10 17:00:00,21.272,1.486,4.83111541156983
"452",2017-09-10 18:10:00,2017-09-10 17:10:00,21.272,1.488,4.85102494266055
"453",2017-09-10 18:20:00,2017-09-10 17:20:00,21.272,1.489,4.86097970820591
"454",2017-09-10 18:30:00,2017-09-10 17:30:00,21.272,1.488,4.85102494266055
"455",2017-09-10 18:40:00,2017-09-10 17:40:00,21.272,1.486,4.83111541156983
"456",2017-09-10 18:50:00,2017-09-10 17:50:00,21.322,1.482,4.79129634938838
"457",2017-09-10 19:00:00,2017-09-10 18:00:00,21.322,1.477,4.74152252166157
"458",2017-09-10 19:10:00,2017-09-10 18:10:00,21.272,1.473,4.70170345948012
"459",2017-09-10 19:20:00,2017-09-10 18:20:00,21.222,1.467,4.64197486620795
"460",2017-09-10 19:30:00,2017-09-10 18:30:00,20.973,1.461,4.58224627293578
"461",2017-09-10 19:40:00,2017-09-10 18:40:00,20.724,1.455,4.52251767966361
"462",2017-09-10 19:50:00,2017-09-10 18:50:00,20.724,1.448,4.45283432084608
"463",2017-09-10 20:00:00,2017-09-10 19:00:00,20.674,1.44,4.37319619648318
"464",2017-09-10 20:10:00,2017-09-10 19:10:00,20.624,1.434,4.31346760321101
"465",2017-09-10 20:20:00,2017-09-10 19:20:00,20.624,1.426,4.23382947884811
"466",2017-09-10 20:30:00,2017-09-10 19:30:00,20.724,1.418,4.15419135448522
"467",2017-09-10 20:40:00,2017-09-10 19:40:00,20.873,1.408,4.0546436990316
"468",2017-09-10 20:50:00,2017-09-10 19:50:00,20.973,1.4,3.9750055746687
"469",2017-09-10 21:00:00,2017-09-10 20:00:00,21.073,1.39,3.87545791921509
"470",2017-09-10 21:10:00,2017-09-10 20:10:00,21.123,1.381,3.78586502930683
"471",2017-09-10 21:20:00,2017-09-10 20:20:00,21.272,1.371,3.68631737385321
"472",2017-09-10 21:30:00,2017-09-10 20:30:00,21.322,1.361,3.58676971839959
"473",2017-09-10 21:40:00,2017-09-10 20:40:00,21.371,1.351,3.48722206294597
"474",2017-09-10 21:50:00,2017-09-10 20:50:00,21.371,1.34,3.37771964194699
"475",2017-09-10 22:00:00,2017-09-10 21:00:00,21.371,1.329,3.26821722094801
"476",2017-09-10 22:10:00,2017-09-10 21:10:00,21.272,1.318,3.15871479994903
"477",2017-09-10 22:20:00,2017-09-10 21:20:00,21.272,1.306,3.03925761340469
"478",2017-09-10 22:30:00,2017-09-10 21:30:00,21.272,1.294,2.91980042686035
"479",2017-09-10 22:40:00,2017-09-10 21:40:00,21.272,1.281,2.79038847477064
"480",2017-09-10 22:50:00,2017-09-10 21:50:00,21.222,1.269,2.6709312882263
"481",2017-09-10 23:00:00,2017-09-10 22:00:00,21.222,1.258,2.56142886722732
"482",2017-09-10 23:10:00,2017-09-10 22:10:00,21.222,1.248,2.4618812117737
"483",2017-09-10 23:20:00,2017-09-10 22:20:00,21.172,1.239,2.37228832186544
"484",2017-09-10 23:30:00,2017-09-10 22:30:00,21.172,1.232,2.30260496304791
"485",2017-09-10 23:40:00,2017-09-10 22:40:00,21.172,1.226,2.24287636977574
"486",2017-09-10 23:50:00,2017-09-10 22:50:00,21.172,1.221,2.19310254204893
"487",2017-09-11 00:00:00,2017-09-10 23:00:00,21.172,1.22,2.18314777650357
"488",2017-09-11 00:10:00,2017-09-10 23:10:00,21.123,1.219,2.17319301095821
"489",2017-09-11 00:20:00,2017-09-10 23:20:00,21.123,1.22,2.18314777650357
"490",2017-09-11 00:30:00,2017-09-10 23:30:00,21.123,1.222,2.20305730759429
"491",2017-09-11 00:40:00,2017-09-10 23:40:00,21.123,1.226,2.24287636977574
"492",2017-09-11 00:50:00,2017-09-10 23:50:00,21.123,1.23,2.28269543195719
"493",2017-09-11 01:00:00,2017-09-11 00:00:00,21.123,1.236,2.34242402522936
"494",2017-09-11 01:10:00,2017-09-11 00:10:00,21.123,1.241,2.39219785295617
"495",2017-09-11 01:20:00,2017-09-11 00:20:00,21.123,1.246,2.44197168068298
"496",2017-09-11 01:30:00,2017-09-11 00:30:00,21.123,1.251,2.49174550840978
"497",2017-09-11 01:40:00,2017-09-11 00:40:00,21.123,1.258,2.56142886722732
"498",2017-09-11 01:50:00,2017-09-11 00:50:00,21.123,1.264,2.62115746049949
"499",2017-09-11 02:00:00,2017-09-11 01:00:00,21.123,1.272,2.70079558486239
"500",2017-09-11 02:10:00,2017-09-11 01:10:00,21.172,1.279,2.77047894367992
"501",2017-09-11 02:20:00,2017-09-11 01:20:00,21.172,1.287,2.85011706804281
"502",2017-09-11 02:30:00,2017-09-11 01:30:00,21.172,1.295,2.92975519240571
"503",2017-09-11 02:40:00,2017-09-11 01:40:00,21.172,1.304,3.01934808231397
"504",2017-09-11 02:50:00,2017-09-11 01:50:00,21.023,1.312,3.09898620667686
"505",2017-09-11 03:00:00,2017-09-11 02:00:00,20.923,1.32,3.17862433103976
"506",2017-09-11 03:10:00,2017-09-11 02:10:00,20.923,1.329,3.26821722094801
"507",2017-09-11 03:20:00,2017-09-11 02:20:00,20.923,1.338,3.35781011085627
"508",2017-09-11 03:30:00,2017-09-11 02:30:00,20.973,1.347,3.44740300076453
"509",2017-09-11 03:40:00,2017-09-11 02:40:00,21.023,1.357,3.54695065621814
"510",2017-09-11 03:50:00,2017-09-11 02:50:00,21.023,1.365,3.62658878058104
"511",2017-09-11 04:00:00,2017-09-11 03:00:00,21.023,1.374,3.7161816704893
"512",2017-09-11 04:10:00,2017-09-11 03:10:00,20.973,1.383,3.80577456039755
"513",2017-09-11 04:20:00,2017-09-11 03:20:00,20.923,1.392,3.89536745030581
"514",2017-09-11 04:30:00,2017-09-11 03:30:00,20.923,1.399,3.96505080912334
"515",2017-09-11 04:40:00,2017-09-11 03:40:00,20.873,1.408,4.0546436990316
"516",2017-09-11 04:50:00,2017-09-11 03:50:00,20.923,1.416,4.13428182339449
"517",2017-09-11 05:00:00,2017-09-11 04:00:00,20.923,1.424,4.21391994775739
"518",2017-09-11 05:10:00,2017-09-11 04:10:00,21.023,1.432,4.29355807212028
"519",2017-09-11 05:20:00,2017-09-11 04:20:00,21.073,1.439,4.36324143093782
"520",2017-09-11 05:30:00,2017-09-11 04:30:00,21.172,1.445,4.42297002420999
"521",2017-09-11 05:40:00,2017-09-11 04:40:00,21.172,1.452,4.49265338302752
"522",2017-09-11 05:50:00,2017-09-11 04:50:00,21.073,1.456,4.53247244520897
"523",2017-09-11 06:00:00,2017-09-11 05:00:00,20.873,1.461,4.58224627293578
"524",2017-09-11 06:10:00,2017-09-11 05:10:00,20.624,1.465,4.62206533511723
"525",2017-09-11 06:20:00,2017-09-11 05:20:00,20.474,1.468,4.65192963175331
"526",2017-09-11 06:30:00,2017-09-11 05:30:00,20.524,1.47,4.67183916284404
"527",2017-09-11 06:40:00,2017-09-11 05:40:00,20.374,1.472,4.69174869393476
"528",2017-09-11 06:50:00,2017-09-11 05:50:00,20.324,1.471,4.6817939283894
"529",2017-09-11 07:00:00,2017-09-11 06:00:00,20.274,1.469,4.66188439729868
"530",2017-09-11 07:10:00,2017-09-11 06:10:00,20.324,1.467,4.64197486620795
"531",2017-09-11 07:20:00,2017-09-11 06:20:00,20.224,1.462,4.59220103848114
"532",2017-09-11 07:30:00,2017-09-11 06:30:00,20.024,1.458,4.55238197629969
"533",2017-09-11 07:40:00,2017-09-11 06:40:00,19.874,1.453,4.50260814857289
"534",2017-09-11 07:50:00,2017-09-11 06:50:00,19.723,1.447,4.44287955530071
"535",2017-09-11 08:00:00,2017-09-11 07:00:00,19.673,1.442,4.3931057275739
"536",2017-09-11 08:10:00,2017-09-11 07:10:00,19.523,1.436,4.33337713430173
"537",2017-09-11 08:20:00,2017-09-11 07:20:00,19.473,1.429,4.2636937754842
"538",2017-09-11 08:30:00,2017-09-11 07:30:00,19.523,1.423,4.20396518221203
"539",2017-09-11 08:40:00,2017-09-11 07:40:00,19.523,1.415,4.12432705784913
"540",2017-09-11 08:50:00,2017-09-11 07:50:00,19.623,1.408,4.0546436990316
"541",2017-09-11 09:00:00,2017-09-11 08:00:00,19.673,1.399,3.96505080912334
"542",2017-09-11 09:10:00,2017-09-11 08:10:00,19.673,1.391,3.88541268476045
"543",2017-09-11 09:20:00,2017-09-11 08:20:00,19.874,1.383,3.80577456039755
"544",2017-09-11 09:30:00,2017-09-11 08:30:00,19.924,1.373,3.70622690494393
"545",2017-09-11 09:40:00,2017-09-11 08:40:00,19.974,1.365,3.62658878058104
"546",2017-09-11 09:50:00,2017-09-11 08:50:00,20.074,1.355,3.52704112512742
"547",2017-09-11 10:00:00,2017-09-11 09:00:00,20.024,1.346,3.43744823521917
"548",2017-09-11 10:10:00,2017-09-11 09:10:00,20.024,1.336,3.33790057976555
"549",2017-09-11 10:20:00,2017-09-11 09:20:00,19.974,1.325,3.22839815876656
"550",2017-09-11 10:30:00,2017-09-11 09:30:00,19.924,1.315,3.12885050331295
"551",2017-09-11 10:40:00,2017-09-11 09:40:00,19.974,1.305,3.02930284785933
"552",2017-09-11 10:50:00,2017-09-11 09:50:00,19.974,1.294,2.91980042686035
"553",2017-09-11 11:00:00,2017-09-11 10:00:00,19.924,1.284,2.82025277140673
