"","datetime_local","datetime_utc","temperature","pressure","depth"
"39",2017-07-25 15:10:00,2017-07-25 14:10:00,22.265,1.355,3.58204112512742
"40",2017-07-25 15:15:00,2017-07-25 14:15:00,22.215,1.359,3.62186018730887
"41",2017-07-25 15:20:00,2017-07-25 14:20:00,22.166,1.365,3.68158878058104
"42",2017-07-25 15:25:00,2017-07-25 14:25:00,22.166,1.37,3.73136260830785
"43",2017-07-25 15:30:00,2017-07-25 14:30:00,22.017,1.374,3.7711816704893
"44",2017-07-25 15:35:00,2017-07-25 14:35:00,21.918,1.378,3.81100073267074
"45",2017-07-25 15:40:00,2017-07-25 14:40:00,21.918,1.382,3.85081979485219
"46",2017-07-25 15:45:00,2017-07-25 14:45:00,21.868,1.388,3.91054838812436
"47",2017-07-25 15:50:00,2017-07-25 14:50:00,21.918,1.392,3.95036745030581
"48",2017-07-25 15:55:00,2017-07-25 14:55:00,21.868,1.395,3.9802317469419
"49",2017-07-25 16:00:00,2017-07-25 15:00:00,21.769,1.4,4.0300055746687
"50",2017-07-25 16:05:00,2017-07-25 15:05:00,21.769,1.404,4.06982463685015
"51",2017-07-25 16:10:00,2017-07-25 15:10:00,21.819,1.407,4.09968893348624
"52",2017-07-25 16:15:00,2017-07-25 15:15:00,21.868,1.41,4.12955323012232
"53",2017-07-25 16:20:00,2017-07-25 15:20:00,21.769,1.413,4.15941752675841
"54",2017-07-25 16:25:00,2017-07-25 15:25:00,21.769,1.416,4.18928182339449
"55",2017-07-25 16:30:00,2017-07-25 15:30:00,21.769,1.419,4.21914612003058
"56",2017-07-25 16:35:00,2017-07-25 15:35:00,21.719,1.422,4.24901041666667
"57",2017-07-25 16:40:00,2017-07-25 15:40:00,21.769,1.424,4.26891994775739
"58",2017-07-25 16:45:00,2017-07-25 15:45:00,21.719,1.426,4.28882947884811
"59",2017-07-25 16:50:00,2017-07-25 15:50:00,21.67,1.428,4.30873900993884
"60",2017-07-25 16:55:00,2017-07-25 15:55:00,21.67,1.429,4.3186937754842
"61",2017-07-25 17:00:00,2017-07-25 16:00:00,21.67,1.429,4.3186937754842
"62",2017-07-25 17:05:00,2017-07-25 16:05:00,21.67,1.43,4.32864854102956
"63",2017-07-25 17:10:00,2017-07-25 16:10:00,21.67,1.429,4.3186937754842
"64",2017-07-25 17:15:00,2017-07-25 16:15:00,21.67,1.43,4.32864854102956
"65",2017-07-25 17:20:00,2017-07-25 16:20:00,21.67,1.428,4.30873900993884
"66",2017-07-25 17:25:00,2017-07-25 16:25:00,21.719,1.427,4.29878424439348
"67",2017-07-25 17:30:00,2017-07-25 16:30:00,21.67,1.427,4.29878424439348
"68",2017-07-25 17:35:00,2017-07-25 16:35:00,21.769,1.424,4.26891994775739
"69",2017-07-25 17:40:00,2017-07-25 16:40:00,21.868,1.421,4.2390556511213
"70",2017-07-25 17:45:00,2017-07-25 16:45:00,21.819,1.418,4.20919135448522
"71",2017-07-25 17:50:00,2017-07-25 16:50:00,21.968,1.415,4.17932705784913
"72",2017-07-25 17:55:00,2017-07-25 16:55:00,22.116,1.413,4.15941752675841
"73",2017-07-25 18:00:00,2017-07-25 17:00:00,23.254,1.41,4.12955323012232
"74",2017-07-25 18:05:00,2017-07-25 17:05:00,23.451,1.406,4.08973416794088
"75",2017-07-25 18:10:00,2017-07-25 17:10:00,22.513,1.403,4.05986987130479
"76",2017-07-25 18:15:00,2017-07-25 17:15:00,22.215,1.398,4.01009604357798
"77",2017-07-25 18:20:00,2017-07-25 17:20:00,22.612,1.396,3.99018651248726
"78",2017-07-25 18:25:00,2017-07-25 17:25:00,22.414,1.392,3.95036745030581
"79",2017-07-25 18:30:00,2017-07-25 17:30:00,22.315,1.388,3.91054838812436
"80",2017-07-25 18:35:00,2017-07-25 17:35:00,23.106,1.385,3.88068409148828
"81",2017-07-25 18:40:00,2017-07-25 17:40:00,22.958,1.381,3.84086502930683
"82",2017-07-25 18:45:00,2017-07-25 17:45:00,22.809,1.377,3.80104596712538
"83",2017-07-25 18:50:00,2017-07-25 17:50:00,22.71,1.373,3.76122690494394
